artist	category	genre	title	tracks	year	id
Georges Bizet	Classical	Classical	L'arlesienne - Suites, Symphony No 1 In C Major	9768	1988	109203
Richard Fuller, Fortepiano	Classical	Classical	W.A. Mozart, Klavierwerk Iii	9770	1988	109205
Giovanni Battista Pergolesi	Classical	Classical	Stabat Mater	9771	2013	109206
Variousisc 1 )	Opera Favourites/orchestral Clasics ( Disc 1 )	Classical	Take2	9772	Cd S2k 48225	109207
Ensemble Amarillis	Classical	Classical	Furioso Ma Non Troppo	9773	1998	109208
100 Jaar Nederlandse Zangkunst Cd6 (oratorium 2 En Liederen Met Orkest)	Classical	Folklore	100 Jaar Nederlandse Zangkunst Cd6 (oratorium 2 En Liederen Met Orkest)	9775	1999	109211
Various	Classical	Classical	Die Scala Hã¶rtip-cd	9778	2005	109215
Various	Classical	Opera	Leontyne Price The Ultimate Collection (disc 2)	9779	1999	109216
A. Campra - L'europe Galante & Les Fãªtes Vã©nitiennes	Classical	Classical	La Petite Bande & Collegium Aureum - Gustav Leonhardt	9780	1973	109217
Lalo	Classical	Romantic Chambe	Trio Henry - Intã©grale	9781	2001	109218
Ny Philharmonic	Classical	Classical	An American Celebration, Vol. 2, Disc 4	9782	1999	109219
The Smith Trio	Classical	Classical	Sounds Of His Coming	9784	2001	109221
Varios	Classical	Classical	Brazil Bossa E Samba (cd2)	9785	1994	109222
Various	Classical	Opera	Puccini Weekend, Famous Arias	9786	1988	109223
Rolland	Classical	Classical	Oj, Circane	9787	2020	109224
Gidon Kremer	Classical	Classical	Astor Piazzolla - El Tango	9789	1997	109226
Orchestra Of The Moscow Bach Centre(bwv 1068-1069) - Kantaten Bwv 21-209	Classical	Classical	J.S. Bach - Suites N.3-4 (bwv 1068-1069) - Kantaten Bwv 21-209	9792	1994	109229
J. S. Bach	Classical	Classical	Thomanerchor Und Gewandhausorchester Leipzig / Messe H-moll Bwv 232 / Live-aufnahme V. 28.7.2000 Thomaskirche Leipzig	9793	2000	109230
Andrew Lloyd Webber	Classical	Soundtrack	The Phantom Of The Opera	9794	1987	109231
Haydn	Classical	Classical	L'incontro Improvviso	9795	1993	109232
Maksim Mrvica	Classical	Classical	The Piano Player	9796	2003	109233
Tower Brass Quintet	Classical	Classical	Emma's Christmas	9797	2020	109234
Richard Bonynge	Classical	Opera	Donizetti - Lucia Di Lammermoor [3of3]	9798	1971	109235
Berliner Philharmoniker	Classical	Opera	Siegfried	9799	1969	109236
Russell Watson	Classical	Classical	The Voice	9800	2006	109237
Varios	Classical	Classical	Ave Maria Ii	9801	1995	109238
Gino Herman, Armand Coeck	Classical	Classical	Gino Herman Speelt Arman Coeck	9803	1991	109240
Joseph Haydn	Classical	Classical	String Quartets Op. 76	9804	1971	109241
Kantemir Topluluã°u	Classical	Classical	Kantemiroã°lu Edvarã½ndan 2	9806	2001	109243
Wagner, Richard	Classical	Opera	Tristan Und Isolde Cd3	9807	1972	109244
Mozart	Classical	Classical	Various	9808	1999	109245
Jean-pierre Rampal	Classical	Newage	The Art Of Jean-pierre Rampal	9810	1996	109247
Eric Coates	Classical	Classical	Four Centuries	9812	1993	109249
Antonio Vivaldi	Classical	Classical	Nisi Dominus, Stabat Mater, Gloria	9813	2019	109250
Villa-lobos	Classical	Classical	Villa-lobos Par Lui-meme (3)	9814	1957	109251
Wim Van Gerven	Classical	Classical	Gregorian Chant	9815	1995	109252
New World Quartet	Classical	Classical	Unknown String Quartets (vox 1157752) (1 Of 2)	9817	1992	109254
Various	Classical	Classical	Favourite Harp Concertos Cd2	9819	2004	109256
Georges Bizet	Classical	Classical	Carmen {highlights)	9821	1995	109258
Various Artists	Classical	Classical	Caravan - The Ultimate Silk Road Album	9822	2002	109259
Martha Argerichrgerich Ii (disc 2)	Classical	Classical	Great Pianists Of The 20th Century Vol. 03 - Martha Argerich Ii (disc 2)	9823	1999	109260
Diane Renay	Classical	Classical	Navy Blue	9825	2009	109262
Lehã¡r, Franz	Classical	Classical	Der Zarewitsch / Die Lustige Witwe	9826	1992	109263
Placido Domingo	Classical	Classical	Be My Love	9829	2008	109266
The New Londen Chorale	Classical	Chorus	The Young Beethoven	9830	1990	109267
Schatteman & Couvreur	Classical	Ballad	Azzuri	9832	2000	109269
Cantautori Italiani	Classical	Classic Rock	Noi Le Cantiamo Cosi'	9834	1995	109271
Bizet Hammerstein	Classical	Classical	Carmen Jones	9835	1947	109272
Villa-lobos	Classical	Classical	Music For Eight Cellos	9836	1987	109273
Andras Schiff	Classical	Classical	J.S. Bach: The Well Tempered Clavier Book I (disc 1 Of 2)	9837	2022	109274
Bossuet - Eugene Green	Classical	Classical	Bossuet - Sermon Sur La Mort (1662)	9839	2002	109276
Mozart (1756-1791)	Classical	Classical	Gran Misa En Do Menor (lã¡ki, Denes, Equiluz, Holl-harnoncourt)	9840	1985	109277
Andras Schiffcd 2	Classical	Chamber Music	J.S. Bach - Das Wohltemperierte Klavier Buch 1 Cd 2	9841	1984	109278
Giuseppe Verdi	Classical	Classical	Don Carlo (3)	9842	1994	109279
James R. Gallegos	Classical	Classical	Mad Duets	9843	2001	109280
George Gershwin	Classical	Classical	Favorites From The Classics Disc 2	9844	1959	109281
Various Artists	Classical	Classical	Pope Music Reel 3 (gold)	9847	1993	109284
Pandit Jasraj	Classical	Classical	Golden Voice, Golden Years: Volume 2	9850	2002	109287
Mozart, W. A.Don Giovanni (disc 1 Of 3)	Classical	Classical	Don Giovanni (disc 1 Of 3)	9851	Philharmonia Orch/chorus (giulini)	109288
Wolfgang Amadeus Mozart/don Giovanni (highlights)	Classical	Classical	Wolfgang Amadeus Mozart/don Giovanni (highlights)	9854	1987	109291
Kiev Theological Academy And Seminary Choir	Classical	Classical	Traditional Worship Singing Of Kiev-pechersk Lavra	9856	2003	109294
Bulgarian National Choir - Sofia Po - Bellini	Classical	Opera	Tosca	9857	1982	109295
Wolfgang Amadeus Mozart	Classical	Classical	Mozart: The Late Symphonies 21-41 Disc 2	9858	1998	109296
Mãºsica Sacra	Classical	Clã¡sica	Haydn, La Creaciã³n (02)	9860	1996	109298
Wolfgang Amadeus Mozartacademy Of St. Martin-in-the-fields	Classical	Classical	Mozart Symphonies #29, 35, & 40 - Marriner & Academy Of St. Martin-in-the-fields	9861	1978	109299
Elgar	Classical	Classical	Cello Concerto In E Minor	9862	1988	109300
Alexandre Guilmant	Classical	Classical	Organ Sonatas Nos. 1, 2 And 5	9863	1988	109301
Sviatoslav Richter	Classical	Chamber Music	Bach - Das Wohltemperierte Klavier-ii Cd1	9865	1972	109303
Mozart	Classical	Classical	L'essentiel	9867	1987	109305
Dorian Recordingse Ages To The Age Of Enlightenment	Classical	Early Music	Angels' Of Antiquity - Music From The Middle Ages To The Age Of Enlightenment	9871	1997	109309
Il Turco In Italia - Sir Neville Marriner - Cd2	Classical	Classical	Rossini - Il Turco In Italia	9872	1992	109310
Robert Schumann	Classical	Classical	I Grandi Concerti	9873	2015	109311
Los Apson	Classical	Oldies	Los Apson	9875	2007	109313
Liona Boyd	Classical	Classical	A Guitar For Christmas	9876	1981	109314
George Davidson	Classical	Piano Instrumental	Loving You	9877	1994	109315
Leontyne Price, Placido Domingo, London Symphony Orchestra	Classical	Opera	Aida (cd 1)	9878	1990	109316
Tamburaski Orkestar Hrt	Classical	Classical	Od Samice Do Jazza	9881	1999	109319
Puccini Giacomo	Classical	Classical	Messa Di Gloria	9883	2001	109321
Heinrich Ignaz Franz Biber	Classical	Classical	Missa Sancti Henrici	9884	1974	109322
Freiburger Vokalensemble (wolfgang Schã¤fer)alt (das Deutsche Chorlied Um 1600)	Classical	Chorus	Jungfrau, Dein Schã¶n Gestalt (das Deutsche Chorlied Um 1600)	9885	1998	109323
Coro Musicanova	Classical	Classical	Haec Dies	9886	2009	109324
Franz Haselboeck	Classical	Classical	Orgelkonzerte Der Klassik	9887	1990	109325
Concentus Musicus Wien	Classical	Classical	Blockflã¶tenkonzerte	9890	1989	109328
Antonio De Licena Sergi Vicenteerworks	Classical	Classical	Classical Guitat Spanish Masterworks	9892	2003	109331
W.A. Mozart - L.V.Beethovenssa Solemnis Op. 123 Cd1	Classical	Classical	Mass In C Kajor, K. 317 \coronation\ - Missa Solemnis Op. 123 Cd1	9893	1986	109332
Zuzana Ruzickova Cembalo	Classical	Classic Rock	Das Wohltemperierte Klavier Teil I (cd 1)	9896	1995	109335
Giaches De Wert	Classical	Classical	Seventh Book Of Madrigals	9897	1989	109336
Incubus	Classical	Rock	Morning View	9899	2001	109338
Rene Froger	Classical	Classical	Live In De Kuip Cd2	9900	1999	109339
Het Volendams Operakoor	Classical	Classical	De Mooiste Opera's	9901	1998	109340
Various	Classical	Classical	Infinite Oceans	9903	1993	109342
Three Mo' Tenors	Classical	Classical	Three Mo' Tenors	9904	2016	109343
Bach	Classical	Classical	Best Of	9907	1994	109346
Vladimir Horowitz	Classical	Classical	Vladimir Horowitz - Brahms, Beethoven	9908	2009	109347
Gabriel Faure	Classical	Classical	Complete Works For Violin And Piano	9909	1994	109348
Janice Wu & Pei-gwen South	Classical	Classical	Luminescence	9911	2002	109350
Sviatoslav Richter	Classical	Classical	J.S. Bach - Well-tempered Clavier - Disk2	9912	2002	109351
Roland Batik	Classical	Classical	Mozart - Klaviersonaten 15-18	9913	1990	109352
Johann Sebastian Bach	Classical	Classical	Klassikserie	9916	2018	109356
Bellini	Classical	Opera	Norma	9917	1989	109357
Verdi	Classical	Classical	Aida	9919	1991	109359
Various Artists	Classical	Classical	Cd 50 - Kiri At 50	9920	2011	109360
Boildieu	Classical	Opera	La Dame Blanche	9922	1964	109362
Joseph Haydn	Classical	Classical	Haydn Symphonies No. 95, No. 97, No. 101	9923	2003	109363
Hã¤ndel, George Frideric, Israel In Egypt, Kings Collelge Choir Cambridge, Brandenburg Consort Stephen Cleobury	Classical	Classical	Hã¤ndel, George Frideric, Israel In Egypt, Kings Collelge Choir Cambridgehã¤ndel Cd 1	9924	1995	109364
Mozart	Classical	Classical	Mozart Effect 5	9925	1999	109365
Aaron Copland	Classical	Classical	The Copland Collection 1922-1935 1of2	9926	1991	109366
Various Artistso E Culture	Classical	Classical	Il Gregoriano \mille Anni Di Musica\ - Cd 1 - Culto E Culture	9928	1996	109368
Klassieke Muziek	Classical	Classical	Wiener Residenzorchester	9929	2001	109369
Cziffra - Kersenbaum - Donohoe - Kogan - Fournier Les Concertos (disk 2)	Classical	Classical	Tchaikovsky Les Concertos (disk 2)	9930	1993	109370
Vivaldi	Classical	Classical	A Change Of Seasons - Solitary Moods Collection	9932	1998	109373
The Royal Philharmonic Collection	Classical	Classical	James Bond Themes	9933	1997	109374
Rolf W. Kunz, Piano	Classical	Classical	Neverending Feelings	9934	1990	109375
Tokyo Kosei Wind Orchestra	Classical	Instrumental Pop	Belle Of The Ball	9935	1988	109376
Rondo' Veneziano	Classical	Classical	Vã©nitienne	9936	2002	109377
Camerata Florianã³polis	Classical	Classical	Tributa Ã  Mãºsica Popular Brasileira	9937	2000	109378
Jean-philippe Rameau - Henry Purcell- 3 Fantasias	Classical	Classical	Suite \cator Et Pollux\ - 3 Fantasias	9939	1990	109380
Pittsburgh Symphony Brass	Classical	Brass	A Christmas Concert	9940	2000	109381
Edvard Grieg	Classical	Classical	Peer Gynt	9941	1994	109382
Various - Favourite Classic	Classical	Classical	Favourite Classic Vol.1 Disc 2	9942	1989	109383
Vladimir Ashkenazy	Classical	Classical	Chopin Piano Works Cd08:1835-1939	9944	1978	109385
Ciconia Et Al.	Classical	Classical	Johannes Ciconia & His Time	9946	2013	109387
Wolfgang Amadeus Mozart	Classical	Classical	Mozart Requiem	9948	1987	109389
Various Artists	Classical	Classical	Music For The Million Cd 6	9950	2000	109391
St. Paul's Cathedral Choir	Classical	Classical	My Spirit Hath Rejoiced	9951	1988	109392
Mozart	Classical	Clasicos Para La Estimulaciã³n	Mi Bebã©	9952	1999	109393
Various	Classical	Classical	Your Baroque Favourites	9953	2000	109394
Various Artists	Classical	Classical	Beautiful Music For Dining & Romance	9955	2018	109397
Various	Classical	Classical	The Greatest Hits Of The Classics Volume 4	9956	2010	109398
Bach	Classical	Classic	English & French Suites 3	9957	1988	109399
Chopin	Classical	Classical	The Piano Works Cd 09. Mazurkas (1)	9959	1984	109401
Hindemith	Classical	Classical	Ludus Tonalis And Second Sonata	9960	2000	109402
Britten	Classical	Opera	Albert Herring, Cd1	9961	2003	109403
Various Artists	Classical	Classical	Best-loved Classics 2	9962	1988	109404
Various	Classical	Classical	Britten: Chamber Music	9963	1997	109405
Leonard Bernstein, Nypo	Classical	Classical	Haydn, The London Symphonies (disk 4)	9968	1960	109410
George Zukerman	Classical	Classical	Weber Bassoon Concerto	9970	1971	109412
Mozart	Classical	Classical	Amadeus - The Essentail Mozart Collection	9972	1999	109414
Sky	Classical	Classic Rock	Sky 2	9973	1980	109415
Paul Goldheart	Classical	Gospel	Festliche Panflã¶te Zu Weihnachten	9975	1997	109417
Glenn Gould	Classical	Classical	J.S.Bach - The Art Of Fugue/italian Concerto	9976	2011	109418
Vivaldi	Classical	Classical	Seasons	9977	2003	109419
Various Artists	Classical	Christmas	Christmas Cantatas	9978	1995	109420
Roland Dyens	Classical	Classical	Chansons Franã§aises, Vol. I	9979	2016	109421
Katia & Marielle Labeque	Milhaud: Scaramouche	Classical	Poulenc: Concerto Pour 2 Pianos Et Orchestre	9980	Boston Symphony Orchestra / Seiji Ozawa	109422
Ottmar Liebert	Classical	Classical	Nouveau Flamenco	9981	2001	109423
Wolfgang Scheffler	Classical	Classical	Piano Night	9982	2000	109424
Musica Antiqua Kã¶ln, R. Goebeler Music (disk 8)	Classical	Classical	Bach, J.S., Orchestral & Chamber Music (disk 8)	9983	1983	109425
Bach, J.S.	Classical	Classical	Blã¤ser Spielen Bach	9985	2019	109427
Albinoni	Classical	Classical	Adagio	9986	1993	109428
Various Artists	Classical	Christmas	Christmas Music For Organ & Trumpet	9987	1998	109429
Various	Classical	Classical	Amway Collection - Classicos	9989	1995	109431
Purcell	Classical	Classical	King Arthur	9991	1691	109433
Thomas Tallis/spem In Alium 40-part Motet	Classical	Classical	Thomas Tallis/spem In Alium 40-part Motet	9992	2011	109434
Haydn, Piano Sonatas	Classical	Classical	Haydn, Piano Sonatas	9993	1993	109435
Wolfgang Amadeus Mozart	Classical	Classical	Symphonies Kv 133-134-162-181	9994	2009	109436
Daniel Chorzempa	Classical	Classical	Works For Organ	9995	1984	109437
Joseph Haydn	Classical	Classical	String Quartets Op 74 Nos. 1 - 3 Kodã¡ly Quartet	9996	1935	109438
Ofra Harnoy	Classical	Classical	The Classic & Romantic Cellist - Disc 1of2	9999	1997	109441
Janacek	Classical	Classical	Sinfonietta - Taras Bulba - Lachian Dances	10000	2010	109442
Sviatoslav Richter	Classical	Classical	Serge Prokofiev	10001	2002	109443
Mozart	Classical	Classical	Pires / Piano Sonatas	10002	1991	109444
Joseph Haydn	Classical	Classical	Classical Masterpieces Of The Millennium	10003	1999	109445
Various	Classical	Classical	Haydn Chopin Beethoven Disc 1 - Richter	10004	1967	109446
Bach	Classical	Classique	Organ Wks 5 - Vernet	10005	2021	109447
Aulos-blã¤serquintett	Classical	Classical	Aulos-blã¤serquintett Spielt Danzi,klughardt,ravel,heckel	10007	1990	109449
Various Artists	Classical	Classical	Great Orchestral Melodies	10008	1995	109450
Widor, Charles-marie	Classical	Classical	Organ Symphonies 3 & 6 Etc. - Hans Fagius	10010	1990	109452
Nak	Classical	Classical	Live 99	10011	1999	109453
Winter Romance	Classical	Classical	Winter Romance - Disc 1	10012	1997	109454
Hugo Wolf	Classical	Classical	Lieder Vol 4	10014	1954	109456
Tamã¡s Vã¡sã¡ry - Lazar Berman - London Symphony Orchestrao No. 2 - Paganini Rhapsody	Classical	Classical	Piano Concerto No. 2 - Paganini Rhapsody	10015	1999	109457
Beethoven, Ludwig Van	Classical	Classical	Fidelio	10017	1814	109459
Richman Poorman	Soundtrack	Soundtrack	Richman Poorman	10018	1997	109460
Orlando Pops Orchestra	Soundtrack	Instrumental	The Best Of Andrew Lloyd Webber Disc 2	10020	2001	109462
Various Artists	Soundtrack	Soundtrack	Honeymoon In Vegas	10021	1992	109463
Various Artists	Soundtrack	Soundtrack	School Daze	10022	1988	109464
Graeme Revell	Soundtrack	Soundtrack	Chinese Box	10023	1998	109465
Various Artists	Soundtrack	Soundtrack	Ultimate X	10024	1999	109466
Sã¡lin Hans Jã³ns Mã­ns	Soundtrack	Soundtrack	Sã³l Og Mã¡ni	10026	2003	109468
Jorge Benjor	Soundtrack	Soundtrack	Homosapiens	10028	1996	109470
N/a	Soundtrack	Nursery Rhyme	Ãˆâ¥ã€ãšâµã»â¶ã³ã‡ãâ´ã‚ Â¾ã®â¸â°ã€ãœâµâ¿â¿ã¤ 02	10030	2000	109472
W. G. Snuffy Walden	Soundtrack	Soundtrack	Music By...	10031	2001	109473
S.D. Rubel	Soundtrack	Adhunik Bangla	Porichoy	10033	2002	109475
Tupac - Rap Phenomenon	Soundtrack	Thug Shit	Dj Vlad Dirty Harry Green Lantern	10035	2003	109477
Broadway Cast	Soundtrack	Showtunes	Finian's Rainbow Obcr	10036	1947	109478
The Rocky Horror Show	Soundtrack	Soundtrack	Original Australian Cast	10040	2006	109482
Hans Zimmer	Soundtrack	Soundtrack	The Power Of One - Original Motion Picture Soundtrack	10042	1992	109484
Pep Sala	Soundtrack	Soundtrack	Nascuts En La Boira	10044	1999	109486
Cirque Du Soleil	Soundtrack	Soundtrack	La Nouba	10047	1998	109489
45 Dip	Soundtrack	Soundtrack	The Acid Lounge	10049	1999	109491
Alfred Newman	Soundtrack	Soundtrack	Song Of Bernadette (cd 1)	10050	1943	109492
Joseph Loduca	Soundtrack	Soundtrack	Hercules: The Legendary Journeys Vol. 3	10051	1999	109493
Dean Koontz	Soundtrack	Vocal	Disk 8	10052	2004	109494
Jerry Goldsmith	Soundtrack	Soundtrack	Rio Conchos	10053	1964	109495
Loca Fm	Soundtrack	Techno	Aniverdance Vol. 2 Cd 2	10054	2002	109496
Various Artists	Soundtrack	Soundtrack	O Melhor Do Bang Bang Ã€ Italiana	10057	1991	109499
Soundtrack	Soundtrack	Soundtrack	Dying Young- Kenny G	10058	1991	109500
Ethel Merman	Soundtrack	Soundtrack	Annie Get Your Gun	10059	1958	109501
Various Artists	Soundtrack	Soundtrack	Buffalo 66	10060	1999	109502
Jay Ferguson	Soundtrack	Soundtrack	A Nightmare On Elmstreet 5 - The Dream Child	10063	1989	109505
Various	Soundtrack	Soundtrack	About Last Night	10064	1986	109506
February Ost	Soundtrack	Soundtrack	February Ost	10066	2003	109508
Various	Soundtrack	Soundtrack	Chillout A Time To Worship	10067	2003	109509
Richard Clayderman	Soundtrack	Soundtrack	The Love Songs Of Andrew Lloyd Webber	10068	2017	109510
Various	Soundtrack	Soundtrack	Music From Set It Off (single)	10069	2005	109511
Falcom Sound Team J.D.K.	Soundtrack	Game	Per-colle Ã£æ’â€°ã£æ’â©ã£â€šâ´ã£æ’â³ã£â€šâ¹ã£æ’â¬ã£â€šâ¤ã£æ’â¤ã£æ’â¼ã¨â€¹â±ã©â€ºâ€žã¤â¼?ã¨âªâ¬ii Disc2	10070	1993	109512
Franz Joseph Haydn	Soundtrack	Classical	Symphonien Nr. 84, 85 & Hob 1/21	10071	1998	109513
Unknown	Soundtrack	Soundtrack	Cultissime ! 2	10074	2001	109516
John Harrison	Soundtrack	Soundtrack	Day Of The Dead (limited Edition)	10076	2002	109518
Gary D.	Soundtrack	Techno	Gary D. - D.Trance 4 Disk2	10077	1996	109519
John Grisham	Soundtrack	Other	The Last Juror	10078	1994	109520
Limite	Soundtrack	Latin	Instrumental	10079	1998	109521
